Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
18.08.2022 22:30;18.08.2022 22:45;1.056,00;332,25;39,25;1.595,50;0,75;27,50;988,75;2.890,50;1.985,00;1.136,75;65,75;240,00
18.08.2022 22:45;18.08.2022 23:00;1.049,75;333,75;43,75;1.536,25;1,00;27,50;989,25;2.889,25;1.981,00;1.086,00;37,00;240,00
18.08.2022 23:00;18.08.2022 23:15;1.027,25;333,00;63,25;1.408,50;1,25;27,25;990,75;2.884,50;1.946,25;1.089,50;194,25;331,25
18.08.2022 23:15;18.08.2022 23:30;1.020,25;333,50;46,25;1.355,50;1,00;27,25;990,50;2.876,50;1.912,75;1.078,25;171,75;331,00
18.08.2022 23:30;18.08.2022 23:45;1.017,00;334,50;31,00;1.278,50;1,00;27,25;989,25;2.879,50;1.893,25;1.053,75;158,25;330,25
18.08.2022 23:45;19.08.2022 00:00;1.013,25;333,25;24,00;1.243,00;1,00;27,25;988,25;2.875,25;1.886,75;1.023,50;77,00;330,50
19.08.2022 00:00;19.08.2022 00:15;985,50;336,00;23,50;1.164,25;1,00;27,00;990,50;2.865,50;1.906,75;1.010,50;136,75;336,50
19.08.2022 00:15;19.08.2022 00:30;982,00;341,25;17,00;1.093,25;1,00;27,00;990,50;2.857,50;1.896,50;976,25;144,50;336,00
19.08.2022 00:30;19.08.2022 00:45;979,75;341,00;15,00;1.074,50;0,75;26,50;990,75;2.867,50;1.874,25;948,25;67,50;337,00
19.08.2022 00:45;19.08.2022 01:00;979,00;337,00;20,75;1.030,25;0,75;27,00;991,75;2.867,75;1.824,50;937,00;26,75;338,00
19.08.2022 01:00;19.08.2022 01:15;968,75;340,75;24,50;988,25;0,75;27,00;992,00;2.866,50;1.812,25;963,00;32,75;245,75
19.08.2022 01:15;19.08.2022 01:30;966,00;337,50;23,75;1.058,00;0,75;27,25;992,00;2.861,25;1.813,00;960,75;23,25;336,50
19.08.2022 01:30;19.08.2022 01:45;960,00;332,75;27,25;1.060,50;0,75;27,75;991,50;2.859,75;1.809,75;976,75;3,25;245,75
19.08.2022 01:45;19.08.2022 02:00;960,75;330,75;28,25;1.053,75;0,75;28,00;989,25;2.853,75;1.803,75;957,50;1,75;245,75
19.08.2022 02:00;19.08.2022 02:15;956,00;330,75;39,75;1.046,25;0,75;28,00;993,25;2.860,50;1.799,25;951,25;6,75;245,75
19.08.2022 02:15;19.08.2022 02:30;954,50;334,75;57,00;1.008,75;0,75;28,00;993,75;2.857,25;1.800,00;951,00;28,50;245,75
19.08.2022 02:30;19.08.2022 02:45;951,25;333,50;66,25;976,00;0,75;28,00;993,50;2.864,50;1.808,50;953,75;6,50;245,75
19.08.2022 02:45;19.08.2022 03:00;954,75;333,00;68,50;1.016,25;0,75;28,25;993,50;2.859,00;1.811,75;942,25;17,00;245,75
19.08.2022 03:00;19.08.2022 03:15;953,50;332,00;63,50;998,25;0,75;28,25;993,50;2.862,25;1.808,50;917,50;8,75;245,75
19.08.2022 03:15;19.08.2022 03:30;950,25;331,50;48,75;985,25;0,75;28,25;993,50;2.865,75;1.808,50;915,25;3,25;245,75
19.08.2022 03:30;19.08.2022 03:45;951,75;332,50;42,25;933,25;0,75;28,25;993,75;2.872,50;1.810,50;908,00;13,75;245,75
19.08.2022 03:45;19.08.2022 04:00;955,25;330,50;37,00;933,75;0,75;28,25;993,50;2.864,50;1.807,25;921,25;2,00;245,75
19.08.2022 04:00;19.08.2022 04:15;956,25;333,50;30,50;943,75;0,75;27,75;994,00;2.869,50;1.805,75;915,75;17,25;245,00
19.08.2022 04:15;19.08.2022 04:30;959,50;334,25;38,25;950,00;0,75;27,50;993,50;2.869,25;1.808,25;923,75;10,00;245,50
19.08.2022 04:30;19.08.2022 04:45;959,25;332,00;44,25;973,75;0,75;27,50;994,00;2.870,50;1.808,75;938,75;1,75;245,50
19.08.2022 04:45;19.08.2022 05:00;962,50;334,00;42,50;1.023,75;0,75;27,50;994,25;2.875,50;1.802,75;940,75;4,75;245,50
19.08.2022 05:00;19.08.2022 05:15;970,75;351,00;42,50;1.028,25;0,75;27,50;994,75;2.873,50;1.810,75;951,00;49,75;243,00
19.08.2022 05:15;19.08.2022 05:30;974,50;341,00;47,25;1.011,00;0,75;28,00;994,50;2.873,75;1.817,00;1.015,75;64,50;243,00
19.08.2022 05:30;19.08.2022 05:45;976,75;344,75;66,25;995,25;0,75;28,25;994,25;2.882,50;1.815,75;1.036,25;70,00;242,00
19.08.2022 05:45;19.08.2022 06:00;982,00;337,00;65,00;993,50;1,50;28,25;993,75;2.887,25;1.842,00;1.113,50;19,00;241,75
19.08.2022 06:00;19.08.2022 06:15;1.016,25;352,25;66,50;1.019,75;5,75;27,50;992,00;2.915,75;1.868,50;1.200,25;45,25;242,75
19.08.2022 06:15;19.08.2022 06:30;1.031,25;343,00;81,75;1.077,25;18,00;27,50;993,25;2.920,75;1.880,75;1.239,75;42,50;242,75
19.08.2022 06:30;19.08.2022 06:45;1.040,00;354,75;101,50;1.171,75;45,25;27,50;993,50;2.929,50;1.921,25;1.239,75;122,75;242,75
19.08.2022 06:45;19.08.2022 07:00;1.049,50;366,50;106,25;1.244,00;104,50;27,50;994,00;2.924,75;1.965,50;1.188,00;146,00;242,75
19.08.2022 07:00;19.08.2022 07:15;1.068,25;353,25;118,25;1.235,50;189,50;27,25;994,25;2.928,75;1.972,75;1.191,00;49,50;242,50
19.08.2022 07:15;19.08.2022 07:30;1.079,00;355,50;127,50;1.189,00;296,75;27,25;994,00;2.923,25;1.976,25;1.217,25;54,75;242,50
19.08.2022 07:30;19.08.2022 07:45;1.082,50;357,75;136,25;1.204,75;419,25;27,25;994,25;2.926,25;1.976,00;1.219,25;101,50;242,50
19.08.2022 07:45;19.08.2022 08:00;1.088,50;352,25;146,50;1.140,50;556,50;27,00;993,50;2.926,75;1.988,00;1.246,75;106,50;242,50
19.08.2022 08:00;19.08.2022 08:15;1.097,00;392,00;147,50;1.121,00;702,00;27,25;992,00;2.914,25;2.011,00;1.238,00;684,00;244,50
19.08.2022 08:15;19.08.2022 08:30;1.098,25;376,50;148,50;1.055,25;854,00;27,25;993,25;2.919,25;2.017,50;1.209,00;756,00;244,50
19.08.2022 08:30;19.08.2022 08:45;1.101,00;381,00;142,25;979,00;1.014,00;27,25;992,75;2.928,50;2.014,75;1.224,25;711,50;244,75
19.08.2022 08:45;19.08.2022 09:00;1.100,75;402,00;130,00;932,50;1.213,25;27,25;992,50;2.958,00;2.016,75;1.239,75;638,25;244,75
19.08.2022 09:00;19.08.2022 09:15;1.085,75;428,25;120,25;904,50;1.370,00;27,75;992,75;2.982,75;2.017,75;1.255,75;681,50;245,00
19.08.2022 09:15;19.08.2022 09:30;1.083,50;394,00;114,00;849,25;1.553,75;27,75;991,25;2.992,25;2.019,50;1.257,25;630,75;245,00
19.08.2022 09:30;19.08.2022 09:45;1.080,00;387,25;103,75;830,50;1.788,75;27,50;990,75;2.992,75;2.020,50;1.255,25;583,50;244,75
19.08.2022 09:45;19.08.2022 10:00;1.077,50;396,25;91,50;813,00;1.980,25;27,50;990,75;2.992,00;2.021,25;1.252,75;497,00;244,75
19.08.2022 10:00;19.08.2022 10:15;1.053,00;405,00;90,25;806,75;2.191,25;27,25;990,00;3.001,00;2.018,00;1.252,75;589,75;249,00
19.08.2022 10:15;19.08.2022 10:30;1.044,75;403,25;78,50;830,50;2.396,50;27,50;988,50;2.983,25;1.990,00;1.248,50;469,75;249,00
19.08.2022 10:30;19.08.2022 10:45;1.040,75;367,50;69,50;855,50;2.582,25;27,50;988,25;2.996,25;1.962,00;1.248,75;386,25;249,00
19.08.2022 10:45;19.08.2022 11:00;1.038,50;382,50;65,75;854,00;2.729,25;27,75;988,75;3.000,50;1.963,75;1.247,00;255,75;341,25
19.08.2022 11:00;19.08.2022 11:15;1.018,00;373,50;64,75;847,00;2.878,25;27,75;988,25;3.000,25;1.956,00;1.244,50;417,25;336,25
19.08.2022 11:15;19.08.2022 11:30;1.020,00;356,50;67,00;861,50;3.045,25;27,75;988,50;2.979,50;1.946,50;1.246,75;286,25;245,25
19.08.2022 11:30;19.08.2022 11:45;1.016,75;352,75;68,00;891,00;3.162,00;27,50;989,25;3.004,00;1.942,25;1.234,25;237,75;245,25
19.08.2022 11:45;19.08.2022 12:00;1.012,50;352,50;71,75;935,00;3.300,25;27,50;989,50;3.014,75;1.932,75;1.233,25;228,50;245,25
19.08.2022 12:00;19.08.2022 12:15;992,50;380,75;74,50;974,25;3.463,25;27,75;989,75;2.993,75;1.925,50;1.224,25;372,75;243,25
19.08.2022 12:15;19.08.2022 12:30;989,75;373,00;82,50;1.004,00;3.626,25;27,50;989,50;2.989,25;1.927,25;1.214,25;188,25;242,75
19.08.2022 12:30;19.08.2022 12:45;981,00;365,50;88,75;1.053,75;3.781,50;27,50;989,50;2.992,25;1.928,50;1.183,75;105,50;328,50
19.08.2022 12:45;19.08.2022 13:00;980,75;359,50;87,25;1.063,25;3.888,00;27,50;988,25;2.990,00;1.913,25;1.161,50;89,00;328,75
19.08.2022 13:00;19.08.2022 13:15;969,75;372,25;89,75;1.036,50;3.996,25;27,25;989,75;3.001,00;1.879,75;1.178,75;214,00;236,50
19.08.2022 13:15;19.08.2022 13:30;968,50;370,25;102,00;994,50;4.055,75;27,25;989,00;2.994,00;1.847,50;1.177,25;118,00;236,50
19.08.2022 13:30;19.08.2022 13:45;962,00;359,00;101,00;1.002,75;4.116,00;27,25;989,00;2.991,75;1.838,50;1.171,50;37,25;236,50
19.08.2022 13:45;19.08.2022 14:00;962,25;370,50;101,50;1.007,75;4.100,75;27,25;988,75;2.972,25;1.829,75;1.146,00;25,50;236,50
19.08.2022 14:00;19.08.2022 14:15;959,00;370,00;104,25;994,50;4.072,00;27,25;989,25;2.954,25;1.800,75;1.155,75;40,25;236,50
19.08.2022 14:15;19.08.2022 14:30;957,75;358,25;102,75;994,25;4.042,50;27,00;989,00;2.957,00;1.801,75;1.165,25;51,50;236,50
19.08.2022 14:30;19.08.2022 14:45;960,75;355,25;103,25;1.007,00;3.999,75;26,75;989,00;2.953,50;1.803,25;1.158,50;46,00;236,50
19.08.2022 14:45;19.08.2022 15:00;964,25;354,25;98,75;1.026,75;3.849,25;26,75;987,75;2.953,25;1.806,75;1.165,00;45,75;236,75
19.08.2022 15:00;19.08.2022 15:15;963,75;385,00;96,00;1.016,75;3.756,50;26,75;988,50;2.960,00;1.825,50;1.152,50;41,00;236,75
19.08.2022 15:15;19.08.2022 15:30;966,75;370,50;87,25;1.026,25;3.677,25;26,75;989,50;2.960,50;1.823,25;1.172,75;26,75;236,75
19.08.2022 15:30;19.08.2022 15:45;965,50;379,75;84,50;1.038,25;3.493,50;26,75;989,25;2.962,25;1.823,50;1.165,25;50,00;236,75
19.08.2022 15:45;19.08.2022 16:00;968,75;384,50;85,50;1.008,00;3.320,75;26,25;988,00;2.974,25;1.818,25;1.157,25;157,00;236,75
19.08.2022 16:00;19.08.2022 16:15;980,00;383,25;82,00;998,25;3.144,25;26,50;988,00;2.993,00;1.814,50;1.144,50;109,00;236,75
19.08.2022 16:15;19.08.2022 16:30;986,50;390,50;76,75;974,75;2.935,00;26,75;988,00;2.991,75;1.815,50;1.155,75;161,25;236,25
19.08.2022 16:30;19.08.2022 16:45;991,25;392,75;78,75;981,00;2.723,50;26,75;988,00;3.001,75;1.816,00;1.162,00;371,00;236,25
19.08.2022 16:45;19.08.2022 17:00;992,75;381,25;88,50;947,25;2.481,25;27,00;988,00;2.997,75;1.817,25;1.161,50;594,00;236,25
19.08.2022 17:00;19.08.2022 17:15;1.013,50;366,00;93,50;924,50;2.245,00;27,00;988,00;3.011,75;1.819,50;1.138,50;112,25;236,75
19.08.2022 17:15;19.08.2022 17:30;1.025,75;368,00;106,00;894,75;1.990,75;26,75;988,00;3.026,75;1.829,75;1.168,75;166,75;236,25
19.08.2022 17:30;19.08.2022 17:45;1.029,00;385,50;116,00;907,50;1.734,75;26,75;988,00;3.021,75;1.846,75;1.165,50;335,25;236,25
19.08.2022 17:45;19.08.2022 18:00;1.036,00;398,00;113,75;933,00;1.497,75;26,50;987,50;3.020,25;1.891,25;1.167,00;546,00;236,75
19.08.2022 18:00;19.08.2022 18:15;1.070,50;378,50;109,50;941,00;1.281,75;26,25;985,75;3.026,50;1.955,50;1.171,25;333,25;236,50
19.08.2022 18:15;19.08.2022 18:30;1.083,50;407,75;99,50;978,75;1.067,75;26,50;988,25;3.036,25;1.988,25;1.173,00;396,50;236,50
19.08.2022 18:30;19.08.2022 18:45;1.086,00;424,25;96,25;981,75;852,25;27,00;987,50;3.025,25;1.991,50;1.190,00;484,25;236,25
19.08.2022 18:45;19.08.2022 19:00;1.090,25;427,00;106,50;967,25;672,00;27,25;987,50;3.031,75;1.992,50;1.228,50;680,50;236,50
19.08.2022 19:00;19.08.2022 19:15;1.108,50;431,75;100,75;951,50;506,25;27,25;987,00;3.025,75;1.987,75;1.228,50;539,75;236,50
19.08.2022 19:15;19.08.2022 19:30;1.119,25;407,50;92,50;977,00;366,25;27,00;987,00;3.021,50;1.992,00;1.233,25;557,25;236,50
19.08.2022 19:30;19.08.2022 19:45;1.121,00;403,75;84,00;959,25;249,75;27,00;987,50;3.024,00;1.993,25;1.235,75;704,25;236,50
19.08.2022 19:45;19.08.2022 20:00;1.121,50;450,75;75,00;950,75;153,50;27,50;987,00;3.030,50;1.994,00;1.239,00;899,50;236,50
19.08.2022 20:00;19.08.2022 20:15;1.116,25;460,75;75,50;931,00;76,75;27,50;987,75;3.030,25;1.980,50;1.242,00;763,50;238,50
19.08.2022 20:15;19.08.2022 20:30;1.109,50;424,50;67,00;935,75;24,50;27,50;987,75;3.033,25;1.980,75;1.234,00;685,75;238,50
19.08.2022 20:30;19.08.2022 20:45;1.103,75;418,50;62,00;913,25;3,50;27,50;988,00;3.039,00;1.980,00;1.231,00;617,00;238,50
19.08.2022 20:45;19.08.2022 21:00;1.106,25;489,25;76,75;801,75;1,50;27,75;987,75;3.036,25;1.980,00;1.228,00;566,25;238,50
19.08.2022 21:00;19.08.2022 21:15;1.098,25;515,25;97,50;752,25;1,25;27,75;987,50;3.024,75;1.973,50;1.231,50;436,00;238,50
19.08.2022 21:15;19.08.2022 21:30;1.096,00;467,25;105,50;742,00;1,00;27,50;987,75;3.009,75;1.939,75;1.228,50;263,00;238,50
19.08.2022 21:30;19.08.2022 21:45;1.094,00;435,25;113,25;731,50;1,00;27,75;987,50;2.989,25;1.908,50;1.225,00;254,00;238,50
19.08.2022 21:45;19.08.2022 22:00;1.092,25;415,50;114,25;722,00;0,75;27,75;987,25;2.970,25;1.905,50;1.216,50;197,75;238,50
19.08.2022 22:00;19.08.2022 22:15;1.072,00;489,50;111,50;715,00;0,75;27,25;989,25;2.973,75;1.874,75;1.230,25;359,00;238,50
19.08.2022 22:15;19.08.2022 22:30;1.066,75;460,50;130,00;719,00;1,00;27,25;989,50;2.958,00;1.834,75;1.222,00;208,75;238,50
19.08.2022 22:30;19.08.2022 22:45;1.064,50;436,75;142,75;704,00;0,75;27,25;989,75;2.964,25;1.827,75;1.175,25;178,75;238,50
19.08.2022 22:45;19.08.2022 23:00;1.060,00;422,00;141,25;674,75;0,75;27,25;989,75;2.971,75;1.812,00;1.166,25;90,25;238,50
19.08.2022 23:00;19.08.2022 23:15;1.038,50;456,50;137,00;659,75;1,00;27,50;990,75;2.952,50;1.786,25;1.141,25;248,25;238,50
19.08.2022 23:15;19.08.2022 23:30;1.032,50;444,75;143,75;653,75;1,00;27,50;990,00;2.910,50;1.748,50;1.141,25;184,75;238,50
19.08.2022 23:30;19.08.2022 23:45;1.027,75;434,50;136,75;669,75;0,75;27,25;990,25;2.914,50;1.703,00;1.160,75;145,25;238,50
19.08.2022 23:45;20.08.2022 00:00;1.024,75;408,50;140,75;676,50;0,75;27,25;989,75;2.882,25;1.677,25;1.173,50;124,25;237,50
20.08.2022 00:00;20.08.2022 00:15;1.005,25;454,50;149,75;666,00;0,75;27,25;990,25;2.899,25;1.600,75;1.177,50;134,50;240,25
20.08.2022 00:15;20.08.2022 00:30;1.000,00;468,25;136,50;668,50;0,75;27,50;990,00;2.884,75;1.605,00;1.154,50;106,50;240,00
20.08.2022 00:30;20.08.2022 00:45;1.001,00;469,25;140,25;685,00;0,75;27,50;989,75;2.882,75;1.613,50;1.092,25;49,50;240,00
20.08.2022 00:45;20.08.2022 01:00;1.000,50;503,50;184,00;687,00;0,75;27,50;989,75;2.879,00;1.609,00;1.005,25;132,75;240,00
20.08.2022 01:00;20.08.2022 01:15;986,25;488,50;218,25;695,75;0,75;27,50;990,25;2.888,25;1.604,25;922,25;65,00;239,75
20.08.2022 01:15;20.08.2022 01:30;985,00;437,50;258,25;720,00;0,75;27,50;990,00;2.889,25;1.605,25;849,00;58,00;239,75
20.08.2022 01:30;20.08.2022 01:45;982,50;433,50;305,25;727,25;0,75;27,50;989,75;2.886,75;1.630,75;774,25;55,75;239,75
20.08.2022 01:45;20.08.2022 02:00;978,00;447,75;335,75;725,00;0,75;27,50;990,25;2.888,50;1.638,25;704,75;69,25;239,75
20.08.2022 02:00;20.08.2022 02:15;966,00;438,00;339,25;693,25;1,00;27,50;990,75;2.900,50;1.629,50;687,50;55,00;239,50
20.08.2022 02:15;20.08.2022 02:30;964,25;431,25;348,00;698,25;0,75;27,50;990,25;2.919,75;1.626,50;674,25;43,25;240,00
20.08.2022 02:30;20.08.2022 02:45;962,50;427,50;369,00;661,50;0,75;27,25;991,00;2.941,00;1.657,00;644,25;45,00;240,25
20.08.2022 02:45;20.08.2022 03:00;960,50;423,75;389,25;647,50;0,75;27,25;991,00;2.942,25;1.660,75;598,00;39,75;240,00
20.08.2022 03:00;20.08.2022 03:15;958,00;443,50;386,00;649,50;0,75;27,25;992,00;2.950,75;1.657,00;557,50;58,25;240,00
20.08.2022 03:15;20.08.2022 03:30;955,50;435,00;377,75;652,50;0,75;27,00;992,50;2.958,25;1.662,00;550,25;30,25;240,00
20.08.2022 03:30;20.08.2022 03:45;955,50;441,25;381,50;637,25;0,75;27,00;992,50;2.979,75;1.666,25;544,50;12,25;240,25
20.08.2022 03:45;20.08.2022 04:00;956,00;432,75;388,25;638,50;0,75;27,00;992,75;2.979,75;1.664,50;547,25;12,00;240,25
20.08.2022 04:00;20.08.2022 04:15;957,50;450,00;400,75;609,00;0,75;27,00;993,00;2.998,75;1.667,00;545,00;29,25;240,25
20.08.2022 04:15;20.08.2022 04:30;959,25;435,50;403,50;609,00;0,75;26,75;992,75;3.005,75;1.670,00;540,50;19,00;240,25
20.08.2022 04:30;20.08.2022 04:45;960,00;442,50;450,50;614,50;1,00;26,75;992,75;3.008,50;1.668,25;542,50;19,00;239,50
20.08.2022 04:45;20.08.2022 05:00;961,75;448,00;478,75;619,50;1,00;26,75;993,00;3.021,75;1.663,50;539,75;18,50;240,00
20.08.2022 05:00;20.08.2022 05:15;966,25;454,00;463,50;620,50;0,75;26,75;992,75;3.036,50;1.670,25;542,25;38,25;240,25
20.08.2022 05:15;20.08.2022 05:30;966,50;459,75;417,25;666,00;0,75;27,00;992,75;3.039,25;1.666,50;541,50;38,00;240,25
20.08.2022 05:30;20.08.2022 05:45;970,00;471,75;378,50;690,75;0,75;27,00;994,00;3.045,25;1.662,75;538,75;37,25;240,25
20.08.2022 05:45;20.08.2022 06:00;973,75;489,25;357,25;748,50;1,75;27,25;994,00;3.050,50;1.666,50;537,50;46,25;240,00
20.08.2022 06:00;20.08.2022 06:15;998,25;490,50;335,50;795,25;4,25;27,25;994,00;3.055,50;1.678,25;531,25;77,25;240,25
20.08.2022 06:15;20.08.2022 06:30;1.005,00;478,50;322,50;849,75;16,00;27,25;994,25;3.058,00;1.691,75;529,00;101,25;240,25
20.08.2022 06:30;20.08.2022 06:45;1.015,00;472,50;306,75;881,50;42,25;27,25;995,00;3.055,50;1.728,50;532,00;73,25;334,25
20.08.2022 06:45;20.08.2022 07:00;1.022,00;451,50;294,75;892,75;99,75;27,25;994,50;3.052,00;1.758,25;531,75;67,50;334,25
20.08.2022 07:00;20.08.2022 07:15;1.039,00;473,25;296,00;900,00;194,25;27,25;995,75;3.051,75;1.764,75;546,25;10,75;333,75
20.08.2022 07:15;20.08.2022 07:30;1.045,25;483,00;294,25;918,50;286,75;27,25;996,25;3.051,25;1.783,75;547,25;16,00;335,75
20.08.2022 07:30;20.08.2022 07:45;1.051,25;478,00;257,25;939,75;418,75;27,50;996,25;3.047,00;1.833,25;547,00;91,75;335,75
20.08.2022 07:45;20.08.2022 08:00;1.055,00;478,00;218,25;937,00;578,25;27,50;995,75;3.051,25;1.841,00;549,00;189,75;335,00
20.08.2022 08:00;20.08.2022 08:15;1.055,50;473,25;209,00;906,75;765,50;27,25;995,50;3.061,50;1.841,50;548,25;290,00;335,25
20.08.2022 08:15;20.08.2022 08:30;1.057,00;478,75;211,75;876,50;961,25;27,25;995,00;3.065,00;1.826,25;551,25;375,25;241,50
20.08.2022 08:30;20.08.2022 08:45;1.059,00;485,00;217,50;843,00;1.166,50;27,50;995,25;3.069,25;1.834,75;547,75;340,50;241,50
20.08.2022 08:45;20.08.2022 09:00;1.055,25;474,00;249,75;807,00;1.379,00;26,75;994,75;3.072,75;1.835,75;549,00;318,00;241,50
20.08.2022 09:00;20.08.2022 09:15;1.039,25;466,75;246,00;762,25;1.599,50;26,75;995,50;3.087,25;1.837,25;545,50;166,75;240,50
20.08.2022 09:15;20.08.2022 09:30;1.032,00;458,00;253,00;748,25;1.820,75;26,75;994,50;3.083,00;1.837,75;546,00;48,75;240,00
20.08.2022 09:30;20.08.2022 09:45;1.031,00;451,50;264,00;730,25;2.086,25;26,50;994,75;3.079,00;1.819,00;544,25;22,50;333,75
20.08.2022 09:45;20.08.2022 10:00;1.027,00;453,75;284,50;729,25;2.314,00;26,50;995,25;3.079,75;1.802,75;550,25;17,00;334,00
20.08.2022 10:00;20.08.2022 10:15;1.011,75;503,75;276,75;738,50;2.515,75;26,50;994,75;3.093,75;1.810,25;547,50;83,50;337,25
20.08.2022 10:15;20.08.2022 10:30;1.003,50;502,25;264,25;743,75;2.712,00;26,50;993,50;3.081,00;1.809,75;545,00;30,00;338,00
20.08.2022 10:30;20.08.2022 10:45;1.003,75;496,25;259,00;756,75;2.931,00;26,50;994,00;3.082,75;1.811,50;543,00;13,00;337,75
20.08.2022 10:45;20.08.2022 11:00;1.004,25;445,50;247,00;763,50;3.172,25;26,50;994,25;3.084,25;1.812,25;543,50;0,25;337,00
20.08.2022 11:00;20.08.2022 11:15;991,00;487,00;243,00;795,25;3.381,50;26,00;994,75;3.087,75;1.812,00;543,75;8,50;336,50
20.08.2022 11:15;20.08.2022 11:30;988,00;448,75;229,50;829,00;3.599,75;26,25;994,75;3.081,50;1.800,75;544,50;21,50;242,00
20.08.2022 11:30;20.08.2022 11:45;988,25;441,50;222,75;850,25;3.757,25;26,25;995,00;3.070,50;1.800,00;542,75;20,25;242,00
20.08.2022 11:45;20.08.2022 12:00;986,50;452,75;229,00;870,75;3.933,25;26,75;995,25;3.086,00;1.791,75;542,50;36,75;241,75
20.08.2022 12:00;20.08.2022 12:15;970,25;448,50;225,75;913,25;4.072,00;26,75;995,75;3.083,75;1.789,00;528,75;34,00;242,25
20.08.2022 12:15;20.08.2022 12:30;967,75;442,75;220,25;943,00;4.194,75;26,75;995,50;3.072,50;1.791,25;525,50;5,75;242,25
20.08.2022 12:30;20.08.2022 12:45;968,00;443,75;212,50;985,75;4.340,00;26,75;995,50;3.074,75;1.779,25;527,75;2,25;242,25
20.08.2022 12:45;20.08.2022 13:00;969,00;445,00;205,00;1.046,25;4.401,00;27,00;995,25;3.071,00;1.713,75;528,00;2,25;242,25
20.08.2022 13:00;20.08.2022 13:15;962,00;449,50;197,75;1.112,25;4.505,25;27,00;995,25;3.061,25;1.689,75;524,75;11,50;242,25
20.08.2022 13:15;20.08.2022 13:30;959,00;444,00;184,00;1.129,00;4.572,50;27,00;994,75;3.068,50;1.664,75;526,50;10,00;242,25
20.08.2022 13:30;20.08.2022 13:45;959,00;461,75;174,50;1.208,00;4.510,50;27,50;994,75;3.070,75;1.666,75;524,25;10,75;242,25
20.08.2022 13:45;20.08.2022 14:00;957,75;445,50;173,50;1.256,75;4.381,00;27,50;994,25;3.074,50;1.665,00;524,25;14,25;242,25
20.08.2022 14:00;20.08.2022 14:15;957,75;446,75;178,00;1.251,75;4.329,25;27,75;994,75;3.083,75;1.661,00;515,25;29,75;242,25
20.08.2022 14:15;20.08.2022 14:30;959,75;447,25;169,00;1.267,00;4.263,50;27,75;994,75;3.081,75;1.652,75;513,00;32,25;242,25
20.08.2022 14:30;20.08.2022 14:45;959,75;448,25;172,25;1.303,00;4.236,75;27,75;993,75;3.079,00;1.675,00;515,25;13,00;242,25
20.08.2022 14:45;20.08.2022 15:00;961,25;443,25;185,25;1.329,25;4.165,25;28,00;993,50;3.065,25;1.678,00;520,00;3,50;242,25
20.08.2022 15:00;20.08.2022 15:15;952,75;444,75;192,25;1.330,50;4.119,75;28,25;992,75;3.044,75;1.663,00;533,25;2,00;242,75
20.08.2022 15:15;20.08.2022 15:30;953,75;447,50;207,25;1.306,25;4.037,25;28,75;993,75;3.042,25;1.648,50;538,00;6,00;243,00
20.08.2022 15:30;20.08.2022 15:45;958,50;445,00;216,50;1.314,25;3.912,25;27,75;993,50;3.035,75;1.635,00;533,50;7,00;243,00
20.08.2022 15:45;20.08.2022 16:00;958,00;454,00;228,25;1.305,25;3.745,25;28,50;993,75;3.048,50;1.647,00;533,25;9,75;243,00
20.08.2022 16:00;20.08.2022 16:15;965,75;449,50;245,00;1.310,00;3.581,25;28,75;993,50;3.058,00;1.648,25;528,00;38,50;243,00
20.08.2022 16:15;20.08.2022 16:30;969,00;450,75;250,75;1.268,25;3.455,50;28,75;993,50;3.050,00;1.641,50;517,25;28,50;242,50
20.08.2022 16:30;20.08.2022 16:45;970,25;451,25;263,00;1.218,50;3.273,25;28,75;993,50;3.038,00;1.653,25;521,25;35,75;242,50
20.08.2022 16:45;20.08.2022 17:00;971,50;443,75;266,50;1.196,00;3.076,00;28,75;994,00;3.039,50;1.654,25;524,25;22,75;242,50
20.08.2022 17:00;20.08.2022 17:15;993,75;453,75;231,25;1.168,25;2.874,75;28,75;993,00;3.042,25;1.694,75;541,25;21,75;242,75
20.08.2022 17:15;20.08.2022 17:30;1.005,50;457,50;237,00;1.169,50;2.617,00;29,00;993,50;3.036,25;1.750,25;543,25;39,50;242,50
20.08.2022 17:30;20.08.2022 17:45;1.014,25;467,25;254,50;1.110,75;2.345,25;29,00;994,50;3.048,00;1.759,00;539,75;159,75;242,50
20.08.2022 17:45;20.08.2022 18:00;1.020,00;477,50;276,00;1.060,00;2.020,25;29,25;994,50;3.046,25;1.765,75;543,50;370,25;242,75
20.08.2022 18:00;20.08.2022 18:15;1.049,50;455,00;306,00;1.017,50;1.770,00;28,75;992,75;3.033,75;1.764,00;557,25;98,75;242,50
20.08.2022 18:15;20.08.2022 18:30;1.059,00;466,00;334,50;940,25;1.519,75;28,50;993,25;3.043,75;1.767,00;554,25;253,50;242,50
20.08.2022 18:30;20.08.2022 18:45;1.060,75;477,75;335,25;888,75;1.270,00;28,50;994,00;3.070,50;1.792,75;560,50;417,75;242,75
