Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
16.11.2023 03:15;16.11.2023 03:30;12.174,00;13.622,50;1.448,50;3.954,75
16.11.2023 03:30;16.11.2023 03:45;12.214,50;13.648,25;1.433,75;4.007,00
16.11.2023 03:45;16.11.2023 04:00;12.291,25;13.616,25;1.325,00;4.178,50
16.11.2023 04:00;16.11.2023 04:15;12.411,50;13.826,50;1.415,00;4.406,75
16.11.2023 04:15;16.11.2023 04:30;12.432,75;13.778,50;1.345,75;4.516,00
16.11.2023 04:30;16.11.2023 04:45;12.475,25;13.549,75;1.074,50;4.732,50
16.11.2023 04:45;16.11.2023 05:00;12.573,75;13.472,75;899,00;5.063,00
16.11.2023 05:00;16.11.2023 05:15;12.782,25;13.802,50;1.020,25;5.388,25
16.11.2023 05:15;16.11.2023 05:30;12.886,00;13.603,00;717,00;5.600,25
16.11.2023 05:30;16.11.2023 05:45;13.003,00;13.467,00;464,00;5.846,25
16.11.2023 05:45;16.11.2023 06:00;13.546,00;14.023,00;477,00;6.492,75
16.11.2023 06:00;16.11.2023 06:15;14.419,75;14.983,00;563,25;7.400,75
16.11.2023 06:15;16.11.2023 06:30;14.980,75;15.168,25;187,50;8.147,00
16.11.2023 06:30;16.11.2023 06:45;15.347,50;15.394,50;47,00;8.753,75
16.11.2023 06:45;16.11.2023 07:00;15.569,25;15.575,00;5,75;9.156,75
16.11.2023 07:00;16.11.2023 07:15;16.132,25;16.209,50;77,25;9.895,00
16.11.2023 07:15;16.11.2023 07:30;16.382,75;16.397,50;14,75;10.250,75
16.11.2023 07:30;16.11.2023 07:45;16.624,25;16.638,25;14,00;10.666,75
16.11.2023 07:45;16.11.2023 08:00;16.712,75;16.723,50;10,75;10.908,75
16.11.2023 08:00;16.11.2023 08:15;16.856,00;16.880,75;24,75;10.984,50
16.11.2023 08:15;16.11.2023 08:30;17.050,00;17.058,75;8,75;11.205,50
16.11.2023 08:30;16.11.2023 08:45;17.119,50;17.131,00;11,50;11.272,00
16.11.2023 08:45;16.11.2023 09:00;17.078,25;17.090,00;11,75;11.208,50
16.11.2023 09:00;16.11.2023 09:15;16.922,00;16.928,75;6,75;11.045,25
16.11.2023 09:15;16.11.2023 09:30;16.945,75;16.952,50;6,75;11.004,75
16.11.2023 09:30;16.11.2023 09:45;16.991,00;17.010,00;19,00;11.014,00
16.11.2023 09:45;16.11.2023 10:00;17.252,25;17.395,25;143,00;11.226,00
16.11.2023 10:00;16.11.2023 10:15;17.282,75;17.348,00;65,25;11.196,25
16.11.2023 10:15;16.11.2023 10:30;17.274,00;17.353,25;79,25;11.284,25
16.11.2023 10:30;16.11.2023 10:45;17.276,75;17.346,25;69,50;11.460,75
16.11.2023 10:45;16.11.2023 11:00;17.226,75;17.305,75;79,00;11.555,75
16.11.2023 11:00;16.11.2023 11:15;17.150,75;17.157,75;7,00;11.603,00
16.11.2023 11:15;16.11.2023 11:30;17.106,50;17.109,25;2,75;11.610,00
16.11.2023 11:30;16.11.2023 11:45;17.170,00;17.172,50;2,50;11.791,75
16.11.2023 11:45;16.11.2023 12:00;17.137,50;17.138,00;0,50;11.856,25
16.11.2023 12:00;16.11.2023 12:15;17.116,25;17.142,25;26,00;12.008,50
16.11.2023 12:15;16.11.2023 12:30;17.073,25;17.216,50;143,25;12.120,00
16.11.2023 12:30;16.11.2023 12:45;17.082,00;17.147,50;65,50;12.333,25
16.11.2023 12:45;16.11.2023 13:00;16.993,25;17.047,75;54,50;12.483,75
16.11.2023 13:00;16.11.2023 13:15;17.116,00;17.210,00;94,00;12.829,25
16.11.2023 13:15;16.11.2023 13:30;16.976,75;17.042,75;66,00;12.908,00
16.11.2023 13:30;16.11.2023 13:45;16.788,75;16.804,50;15,75;12.981,00
16.11.2023 13:45;16.11.2023 14:00;16.635,50;16.637,75;2,25;13.053,25
16.11.2023 14:00;16.11.2023 14:15;16.725,75;16.738,50;12,75;13.347,00
16.11.2023 14:15;16.11.2023 14:30;16.721,00;16.743,50;22,50;13.523,75
16.11.2023 14:30;16.11.2023 14:45;16.638,00;16.657,25;19,25;13.653,75
16.11.2023 14:45;16.11.2023 15:00;16.536,75;16.556,25;19,50;13.766,25
16.11.2023 15:00;16.11.2023 15:15;16.523,75;16.526,00;2,25;13.930,50
16.11.2023 15:15;16.11.2023 15:30;16.470,75;16.472,00;1,25;14.026,00
16.11.2023 15:30;16.11.2023 15:45;16.453,75;16.455,00;1,25;14.107,00
16.11.2023 15:45;16.11.2023 16:00;16.444,50;16.445,75;1,25;14.177,00
16.11.2023 16:00;16.11.2023 16:15;16.494,50;16.495,75;1,25;14.290,75
16.11.2023 16:15;16.11.2023 16:30;16.506,00;16.507,25;1,25;14.288,50
16.11.2023 16:30;16.11.2023 16:45;16.644,25;16.645,25;1,00;14.436,25
16.11.2023 16:45;16.11.2023 17:00;16.835,50;16.835,75;0,25;14.608,75
16.11.2023 17:00;16.11.2023 17:15;16.895,75;16.896,00;0,25;14.658,25
16.11.2023 17:15;16.11.2023 17:30;16.953,25;16.954,25;1,00;14.658,75
16.11.2023 17:30;16.11.2023 17:45;16.982,00;16.983,00;1,00;14.662,25
16.11.2023 17:45;16.11.2023 18:00;16.990,25;16.991,00;0,75;14.617,00
16.11.2023 18:00;16.11.2023 18:15;16.854,25;16.855,50;1,25;14.407,50
16.11.2023 18:15;16.11.2023 18:30;16.699,00;16.700,25;1,25;14.198,00
16.11.2023 18:30;16.11.2023 18:45;16.658,75;16.660,75;2,00;14.157,00
16.11.2023 18:45;16.11.2023 19:00;16.626,00;16.628,00;2,00;14.123,50
16.11.2023 19:00;16.11.2023 19:15;16.497,25;16.499,25;2,00;13.935,00
16.11.2023 19:15;16.11.2023 19:30;16.357,75;16.359,50;1,75;13.745,50
16.11.2023 19:30;16.11.2023 19:45;16.194,00;16.196,25;2,25;13.571,00
16.11.2023 19:45;16.11.2023 20:00;15.965,50;15.968,00;2,50;13.324,25
16.11.2023 20:00;16.11.2023 20:15;15.750,75;15.765,50;14,75;13.116,75
16.11.2023 20:15;16.11.2023 20:30;15.497,25;15.502,50;5,25;12.835,00
16.11.2023 20:30;16.11.2023 20:45;15.251,25;15.274,25;23,00;12.585,75
16.11.2023 20:45;16.11.2023 21:00;15.005,75;15.066,25;60,50;12.312,75
16.11.2023 21:00;16.11.2023 21:15;14.801,00;14.820,25;19,25;12.084,75
16.11.2023 21:15;16.11.2023 21:30;14.584,75;14.591,00;6,25;11.874,00
16.11.2023 21:30;16.11.2023 21:45;14.422,00;14.457,50;35,50;11.717,00
16.11.2023 21:45;16.11.2023 22:00;14.193,50;14.286,00;92,50;11.480,00
16.11.2023 22:00;16.11.2023 22:15;14.082,00;14.230,00;148,00;11.414,75
16.11.2023 22:15;16.11.2023 22:30;13.883,00;14.006,00;123,00;11.231,25
16.11.2023 22:30;16.11.2023 22:45;13.625,50;13.846,75;221,25;10.984,00
16.11.2023 22:45;16.11.2023 23:00;13.397,25;13.615,00;217,75;10.750,25
16.11.2023 23:00;16.11.2023 23:15;13.081,25;13.538,50;457,25;10.413,25
16.11.2023 23:15;16.11.2023 23:30;13.013,25;13.453,25;440,00;10.371,50
16.11.2023 23:30;16.11.2023 23:45;12.853,50;13.382,00;528,50;10.222,00
16.11.2023 23:45;17.11.2023 00:00;12.590,25;13.285,50;695,25;9.931,00
17.11.2023 00:00;17.11.2023 00:15;12.398,25;12.688,50;290,25;9.693,00
17.11.2023 00:15;17.11.2023 00:30;12.276,25;12.707,75;431,50;9.547,25
17.11.2023 00:30;17.11.2023 00:45;12.147,00;12.644,00;497,00;9.414,75
17.11.2023 00:45;17.11.2023 01:00;12.007,50;12.747,00;739,50;9.286,75
17.11.2023 01:00;17.11.2023 01:15;12.004,00;12.570,75;566,75;9.262,75
17.11.2023 01:15;17.11.2023 01:30;11.856,25;12.565,50;709,25;9.119,25
17.11.2023 01:30;17.11.2023 01:45;11.755,50;12.510,75;755,25;8.918,50
17.11.2023 01:45;17.11.2023 02:00;11.796,75;12.742,25;945,50;8.872,00
17.11.2023 02:00;17.11.2023 02:15;11.724,25;12.827,00;1.102,75;8.739,50
17.11.2023 02:15;17.11.2023 02:30;11.700,00;13.005,50;1.305,50;8.583,25
17.11.2023 02:30;17.11.2023 02:45;11.752,50;13.156,25;1.403,75;8.525,50
17.11.2023 02:45;17.11.2023 03:00;11.825,50;13.224,50;1.399,00;8.534,75
17.11.2023 03:00;17.11.2023 03:15;11.860,25;13.263,75;1.403,50;8.551,00
17.11.2023 03:15;17.11.2023 03:30;11.856,25;13.257,50;1.401,25;8.517,00
17.11.2023 03:30;17.11.2023 03:45;11.946,00;13.328,75;1.382,75;8.550,00
17.11.2023 03:45;17.11.2023 04:00;11.930,25;13.326,75;1.396,50;8.452,25
17.11.2023 04:00;17.11.2023 04:15;12.095,25;13.564,00;1.468,75;8.508,25
17.11.2023 04:15;17.11.2023 04:30;12.073,50;13.514,75;1.441,25;8.537,75
17.11.2023 04:30;17.11.2023 04:45;12.208,50;13.510,75;1.302,25;8.720,25
17.11.2023 04:45;17.11.2023 05:00;12.437,75;13.675,75;1.238,00;8.973,50
17.11.2023 05:00;17.11.2023 05:15;12.710,75;13.842,25;1.131,50;9.259,25
17.11.2023 05:15;17.11.2023 05:30;12.857,50;13.900,50;1.043,00;9.428,25
17.11.2023 05:30;17.11.2023 05:45;13.077,75;13.982,50;904,75;9.579,75
17.11.2023 05:45;17.11.2023 06:00;13.421,25;14.220,00;798,75;9.946,75
17.11.2023 06:00;17.11.2023 06:15;14.094,75;14.491,00;396,25;10.582,50
17.11.2023 06:15;17.11.2023 06:30;14.597,75;14.855,50;257,75;11.095,25
17.11.2023 06:30;17.11.2023 06:45;15.053,75;15.114,25;60,50;11.524,00
17.11.2023 06:45;17.11.2023 07:00;15.438,00;15.450,00;12,00;11.940,25
17.11.2023 07:00;17.11.2023 07:15;15.879,00;16.011,25;132,25;12.436,00
17.11.2023 07:15;17.11.2023 07:30;16.120,25;16.174,50;54,25;12.738,50
17.11.2023 07:30;17.11.2023 07:45;16.265,00;16.299,50;34,50;12.897,25
17.11.2023 07:45;17.11.2023 08:00;16.416,50;16.429,00;12,50;13.053,50
17.11.2023 08:00;17.11.2023 08:15;16.691,75;16.694,50;2,75;13.285,00
17.11.2023 08:15;17.11.2023 08:30;16.795,50;16.798,25;2,75;13.315,50
17.11.2023 08:30;17.11.2023 08:45;16.836,00;16.838,25;2,25;13.315,00
17.11.2023 08:45;17.11.2023 09:00;16.921,75;16.924,00;2,25;13.247,00
17.11.2023 09:00;17.11.2023 09:15;16.815,00;16.818,25;3,25;13.071,25
17.11.2023 09:15;17.11.2023 09:30;16.826,25;16.828,50;2,25;13.009,25
17.11.2023 09:30;17.11.2023 09:45;16.829,25;16.837,75;8,50;12.942,50
17.11.2023 09:45;17.11.2023 10:00;16.919,75;16.954,00;34,25;12.877,00
17.11.2023 10:00;17.11.2023 10:15;16.908,25;16.911,00;2,75;12.759,75
17.11.2023 10:15;17.11.2023 10:30;16.918,75;16.927,75;9,00;12.646,25
17.11.2023 10:30;17.11.2023 10:45;16.960,50;16.967,75;7,25;12.582,75
17.11.2023 10:45;17.11.2023 11:00;17.028,25;17.107,00;78,75;12.581,25
17.11.2023 11:00;17.11.2023 11:15;16.993,25;17.034,50;41,25;12.442,00
17.11.2023 11:15;17.11.2023 11:30;16.966,75;17.028,50;61,75;12.322,25
17.11.2023 11:30;17.11.2023 11:45;16.884,75;17.016,00;131,25;12.195,50
17.11.2023 11:45;17.11.2023 12:00;16.874,75;17.038,00;163,25;12.174,00
17.11.2023 12:00;17.11.2023 12:15;16.823,25;16.861,50;38,25;12.126,25
17.11.2023 12:15;17.11.2023 12:30;16.794,50;16.861,25;66,75;12.109,00
17.11.2023 12:30;17.11.2023 12:45;16.823,00;16.893,25;70,25;12.193,00
17.11.2023 12:45;17.11.2023 13:00;16.750,75;16.790,50;39,75;12.184,50
17.11.2023 13:00;17.11.2023 13:15;16.725,75;16.761,25;35,50;12.282,50
17.11.2023 13:15;17.11.2023 13:30;16.605,25;16.654,25;49,00;12.315,50
17.11.2023 13:30;17.11.2023 13:45;16.384,75;16.441,25;56,50;12.217,50
17.11.2023 13:45;17.11.2023 14:00;16.207,75;16.255,25;47,50;12.209,25
17.11.2023 14:00;17.11.2023 14:15;16.191,75;16.255,25;63,50;12.386,25
17.11.2023 14:15;17.11.2023 14:30;16.145,25;16.177,00;31,75;12.527,75
17.11.2023 14:30;17.11.2023 14:45;16.035,75;16.045,25;9,50;12.624,50
17.11.2023 14:45;17.11.2023 15:00;16.017,25;16.021,00;3,75;12.854,00
17.11.2023 15:00;17.11.2023 15:15;15.957,75;16.079,50;121,75;13.036,75
17.11.2023 15:15;17.11.2023 15:30;15.941,75;15.985,75;44,00;13.244,00
17.11.2023 15:30;17.11.2023 15:45;15.945,00;15.952,50;7,50;13.484,50
17.11.2023 15:45;17.11.2023 16:00;15.935,50;15.938,25;2,75;13.683,25
17.11.2023 16:00;17.11.2023 16:15;16.005,25;16.008,25;3,00;13.874,75
17.11.2023 16:15;17.11.2023 16:30;16.055,50;16.058,50;3,00;13.958,00
17.11.2023 16:30;17.11.2023 16:45;16.201,00;16.202,00;1,00;14.094,50
17.11.2023 16:45;17.11.2023 17:00;16.348,50;16.348,75;0,25;14.203,50
17.11.2023 17:00;17.11.2023 17:15;16.643,75;16.644,00;0,25;14.444,75
17.11.2023 17:15;17.11.2023 17:30;16.715,75;16.716,75;1,00;14.494,75
17.11.2023 17:30;17.11.2023 17:45;16.726,25;16.727,50;1,25;14.489,75
17.11.2023 17:45;17.11.2023 18:00;16.708,50;16.709,75;1,25;14.467,25
17.11.2023 18:00;17.11.2023 18:15;16.693,25;16.694,50;1,25;14.440,25
17.11.2023 18:15;17.11.2023 18:30;16.626,00;16.627,25;1,25;14.419,25
17.11.2023 18:30;17.11.2023 18:45;16.528,00;16.529,25;1,25;14.331,00
17.11.2023 18:45;17.11.2023 19:00;16.467,00;16.468,25;1,25;14.290,25
17.11.2023 19:00;17.11.2023 19:15;16.264,25;16.265,50;1,25;14.127,00
17.11.2023 19:15;17.11.2023 19:30;16.148,25;16.149,50;1,25;14.060,25
17.11.2023 19:30;17.11.2023 19:45;15.972,50;15.973,75;1,25;13.919,00
17.11.2023 19:45;17.11.2023 20:00;15.730,75;15.732,00;1,25;13.713,25
17.11.2023 20:00;17.11.2023 20:15;15.465,50;15.466,75;1,25;13.489,75
17.11.2023 20:15;17.11.2023 20:30;15.232,00;15.233,50;1,50;13.292,00
17.11.2023 20:30;17.11.2023 20:45;14.993,25;14.997,00;3,75;13.083,00
17.11.2023 20:45;17.11.2023 21:00;14.783,00;14.825,00;42,00;12.896,25
17.11.2023 21:00;17.11.2023 21:15;14.502,50;14.559,00;56,50;12.658,25
17.11.2023 21:15;17.11.2023 21:30;14.334,75;14.343,25;8,50;12.542,50
17.11.2023 21:30;17.11.2023 21:45;14.054,00;14.187,25;133,25;12.349,75
17.11.2023 21:45;17.11.2023 22:00;13.814,50;13.886,50;72,00;12.167,25
17.11.2023 22:00;17.11.2023 22:15;13.588,50;13.615,25;26,75;11.983,00
17.11.2023 22:15;17.11.2023 22:30;13.417,00;13.451,00;34,00;11.865,00
17.11.2023 22:30;17.11.2023 22:45;13.273,75;13.282,50;8,75;11.741,00
17.11.2023 22:45;17.11.2023 23:00;13.034,25;13.038,75;4,50;11.495,50
17.11.2023 23:00;17.11.2023 23:15;12.790,25;12.794,75;4,50;11.247,00
17.11.2023 23:15;17.11.2023 23:30;12.616,25;12.622,75;6,50;11.069,00
17.11.2023 23:30;17.11.2023 23:45;12.487,75;12.503,25;15,50;10.943,25
17.11.2023 23:45;18.11.2023 00:00;12.197,75;12.255,75;58,00;10.655,00
18.11.2023 00:00;18.11.2023 00:15;12.079,25;12.101,25;22,00;10.548,50
18.11.2023 00:15;18.11.2023 00:30;11.982,00;11.997,50;15,50;10.434,25
18.11.2023 00:30;18.11.2023 00:45;11.809,25;11.885,25;76,00;10.306,50
18.11.2023 00:45;18.11.2023 01:00;11.679,00;11.761,25;82,25;10.224,25
18.11.2023 01:00;18.11.2023 01:15;11.474,00;11.481,75;7,75;10.060,25
18.11.2023 01:15;18.11.2023 01:30;11.416,25;11.422,75;6,50;10.030,25
18.11.2023 01:30;18.11.2023 01:45;11.279,25;11.350,75;71,50;9.908,50
18.11.2023 01:45;18.11.2023 02:00;11.145,25;11.233,75;88,50;9.816,00
18.11.2023 02:00;18.11.2023 02:15;11.004,50;11.060,50;56,00;9.738,75
18.11.2023 02:15;18.11.2023 02:30;10.897,00;10.954,50;57,50;9.660,25
18.11.2023 02:30;18.11.2023 02:45;10.861,00;10.983,75;122,75;9.643,25
18.11.2023 02:45;18.11.2023 03:00;10.868,75;11.031,00;162,25;9.619,00
18.11.2023 03:00;18.11.2023 03:15;10.720,00;10.928,50;208,50;9.427,75
18.11.2023 03:15;18.11.2023 03:30;10.751,25;11.036,25;285,00;9.433,75
18.11.2023 03:30;18.11.2023 03:45;10.760,00;11.069,00;309,00;9.408,25
18.11.2023 03:45;18.11.2023 04:00;10.800,00;11.105,75;305,75;9.401,75
18.11.2023 04:00;18.11.2023 04:15;10.768,00;11.095,50;327,50;9.365,00
18.11.2023 04:15;18.11.2023 04:30;10.835,00;11.236,75;401,75;9.425,75
18.11.2023 04:30;18.11.2023 04:45;10.821,25;11.231,00;409,75;9.385,75
18.11.2023 04:45;18.11.2023 05:00;10.812,25;11.220,75;408,50;9.336,75
18.11.2023 05:00;18.11.2023 05:15;10.928,25;11.230,75;302,50;9.430,50
18.11.2023 05:15;18.11.2023 05:30;10.885,00;11.243,00;358,00;9.358,25
18.11.2023 05:30;18.11.2023 05:45;10.886,50;11.303,00;416,50;9.306,50
18.11.2023 05:45;18.11.2023 06:00;10.925,00;11.224,00;299,00;9.314,25
18.11.2023 06:00;18.11.2023 06:15;11.053,50;11.254,00;200,50;9.406,50
18.11.2023 06:15;18.11.2023 06:30;11.183,25;11.368,50;185,25;9.482,50
18.11.2023 06:30;18.11.2023 06:45;11.287,50;11.420,25;132,75;9.547,50
18.11.2023 06:45;18.11.2023 07:00;11.483,50;11.589,00;105,50;9.737,00
18.11.2023 07:00;18.11.2023 07:15;11.749,25;11.827,75;78,50;9.989,50
18.11.2023 07:15;18.11.2023 07:30;11.800,25;11.815,50;15,25;10.020,75
18.11.2023 07:30;18.11.2023 07:45;11.997,75;12.004,25;6,50;10.162,25
18.11.2023 07:45;18.11.2023 08:00;12.194,75;12.201,00;6,25;10.244,00
18.11.2023 08:00;18.11.2023 08:15;12.478,00;12.504,25;26,25;10.328,25
18.11.2023 08:15;18.11.2023 08:30;12.688,00;12.731,00;43,00;10.293,50
18.11.2023 08:30;18.11.2023 08:45;12.844,50;12.978,75;134,25;10.171,25
18.11.2023 08:45;18.11.2023 09:00;13.092,25;13.256,75;164,50;10.150,00
18.11.2023 09:00;18.11.2023 09:15;13.307,00;13.366,00;59,00;10.116,25
18.11.2023 09:15;18.11.2023 09:30;13.390,25;13.461,75;71,50;9.948,25
18.11.2023 09:30;18.11.2023 09:45;13.600,75;13.763,75;163,00;9.915,00
18.11.2023 09:45;18.11.2023 10:00;13.716,50;13.931,50;215,00;9.854,25
18.11.2023 10:00;18.11.2023 10:15;13.776,00;13.826,00;50,00;9.729,00
18.11.2023 10:15;18.11.2023 10:30;13.853,50;13.905,00;51,50;9.579,50
18.11.2023 10:30;18.11.2023 10:45;13.905,50;14.043,00;137,50;9.439,00
18.11.2023 10:45;18.11.2023 11:00;13.948,75;14.147,25;198,50;9.287,75
18.11.2023 11:00;18.11.2023 11:15;13.983,50;14.074,00;90,50;9.083,50
18.11.2023 11:15;18.11.2023 11:30;13.971,00;14.057,50;86,50;8.865,00
18.11.2023 11:30;18.11.2023 11:45;13.990,00;14.163,00;173,00;8.699,25
18.11.2023 11:45;18.11.2023 12:00;13.993,75;14.255,50;261,75;8.590,75
18.11.2023 12:00;18.11.2023 12:15;14.143,50;14.346,50;203,00;8.756,00
18.11.2023 12:15;18.11.2023 12:30;14.084,50;14.398,50;314,00;8.725,00
18.11.2023 12:30;18.11.2023 12:45;14.031,25;14.297,00;265,75;8.779,25
18.11.2023 12:45;18.11.2023 13:00;13.992,50;14.226,25;233,75;8.790,50
18.11.2023 13:00;18.11.2023 13:15;13.782,25;13.811,75;29,50;8.698,00
18.11.2023 13:15;18.11.2023 13:30;13.701,50;13.733,25;31,75;8.665,00
18.11.2023 13:30;18.11.2023 13:45;13.578,50;13.603,25;24,75;8.587,75
18.11.2023 13:45;18.11.2023 14:00;13.507,75;13.560,00;52,25;8.545,50
18.11.2023 14:00;18.11.2023 14:15;13.438,50;13.491,00;52,50;8.441,50
18.11.2023 14:15;18.11.2023 14:30;13.379,25;13.454,50;75,25;8.378,50
18.11.2023 14:30;18.11.2023 14:45;13.374,75;13.430,25;55,50;8.376,75
18.11.2023 14:45;18.11.2023 15:00;13.400,50;13.450,00;49,50;8.452,75
18.11.2023 15:00;18.11.2023 15:15;13.490,75;13.558,50;67,75;8.544,50
18.11.2023 15:15;18.11.2023 15:30;13.503,75;13.545,25;41,50;8.534,00
18.11.2023 15:30;18.11.2023 15:45;13.536,00;13.567,50;31,50;8.550,75
18.11.2023 15:45;18.11.2023 16:00;13.579,75;13.635,25;55,50;8.455,75
18.11.2023 16:00;18.11.2023 16:15;13.794,00;13.877,75;83,75;8.397,75
18.11.2023 16:15;18.11.2023 16:30;13.923,25;14.040,00;116,75;8.244,50
18.11.2023 16:30;18.11.2023 16:45;14.085,50;14.217,50;132,00;8.090,25
18.11.2023 16:45;18.11.2023 17:00;14.306,75;14.457,50;150,75;8.084,25
18.11.2023 17:00;18.11.2023 17:15;14.564,25;14.730,00;165,75;8.134,50
18.11.2023 17:15;18.11.2023 17:30;14.694,75;14.956,25;261,50;7.992,50
18.11.2023 17:30;18.11.2023 17:45;14.775,50;14.964,50;189,00;7.860,25
18.11.2023 17:45;18.11.2023 18:00;14.748,25;14.993,75;245,50;7.656,50
18.11.2023 18:00;18.11.2023 18:15;14.740,00;14.853,00;113,00;7.515,75
18.11.2023 18:15;18.11.2023 18:30;14.726,25;14.810,00;83,75;7.338,50
18.11.2023 18:30;18.11.2023 18:45;14.551,00;14.673,00;122,00;7.030,75
18.11.2023 18:45;18.11.2023 19:00;14.449,25;14.626,00;176,75;6.796,00
18.11.2023 19:00;18.11.2023 19:15;14.333,50;14.386,50;53,00;6.564,25
18.11.2023 19:15;18.11.2023 19:30;14.187,25;14.306,75;119,50;6.308,25
18.11.2023 19:30;18.11.2023 19:45;14.071,00;14.143,75;72,75;6.143,00
18.11.2023 19:45;18.11.2023 20:00;13.896,00;14.006,25;110,25;5.961,25
18.11.2023 20:00;18.11.2023 20:15;13.705,50;13.767,25;61,75;5.741,75
18.11.2023 20:15;18.11.2023 20:30;13.476,50;13.620,50;144,00;5.407,00
18.11.2023 20:30;18.11.2023 20:45;13.290,00;13.512,25;222,25;5.196,00
18.11.2023 20:45;18.11.2023 21:00;13.143,50;13.591,00;447,50;5.060,50
18.11.2023 21:00;18.11.2023 21:15;13.052,00;13.130,50;78,50;4.960,50
18.11.2023 21:15;18.11.2023 21:30;12.896,50;13.000,75;104,25;4.756,75
18.11.2023 21:30;18.11.2023 21:45;12.820,00;12.966,75;146,75;4.659,75
18.11.2023 21:45;18.11.2023 22:00;12.661,75;12.878,50;216,75;4.517,50
18.11.2023 22:00;18.11.2023 22:15;12.554,00;12.662,50;108,50;4.532,75
18.11.2023 22:15;18.11.2023 22:30;12.440,50;12.611,25;170,75;4.399,75
18.11.2023 22:30;18.11.2023 22:45;12.399,00;12.548,25;149,25;4.320,00
18.11.2023 22:45;18.11.2023 23:00;12.182,75;12.328,75;146,00;4.064,00
18.11.2023 23:00;18.11.2023 23:15;11.939,25;12.078,25;139,00;3.855,25
18.11.2023 23:15;18.11.2023 23:30;11.696,25;11.907,50;211,25;3.587,50
18.11.2023 23:30;18.11.2023 23:45;11.579,50;11.783,75;204,25;3.487,00
18.11.2023 23:45;19.11.2023 00:00;11.392,50;11.672,75;280,25;3.288,75
19.11.2023 00:00;19.11.2023 00:15;11.247,25;11.452,25;205,00;3.147,25
19.11.2023 00:15;19.11.2023 00:30;11.074,75;11.402,50;327,75;2.909,25
19.11.2023 00:30;19.11.2023 00:45;11.046,00;11.544,25;498,25;2.793,50
19.11.2023 00:45;19.11.2023 01:00;10.841,75;11.467,25;625,50;2.520,25
19.11.2023 01:00;19.11.2023 01:15;10.810,00;11.296,50;486,50;2.405,75
19.11.2023 01:15;19.11.2023 01:30;10.691,75;11.249,50;557,75;2.293,50
19.11.2023 01:30;19.11.2023 01:45;10.593,00;11.217,75;624,75;2.315,00
19.11.2023 01:45;19.11.2023 02:00;10.538,00;11.378,75;840,75;2.328,50
19.11.2023 02:00;19.11.2023 02:15;10.524,75;11.557,50;1.032,75;2.200,00
19.11.2023 02:15;19.11.2023 02:30;10.484,50;11.569,25;1.084,75;2.177,75
19.11.2023 02:30;19.11.2023 02:45;10.421,75;11.485,75;1.064,00;2.196,50
19.11.2023 02:45;19.11.2023 03:00;10.380,00;11.476,75;1.096,75;2.148,00
19.11.2023 03:00;19.11.2023 03:15;10.504,25;11.588,75;1.084,50;2.356,25
19.11.2023 03:15;19.11.2023 03:30;10.486,75;11.614,50;1.127,75;2.366,00
19.11.2023 03:30;19.11.2023 03:45;10.473,75;11.616,75;1.143,00;2.273,75
19.11.2023 03:45;19.11.2023 04:00;10.437,75;11.698,50;1.260,75;2.137,75
19.11.2023 04:00;19.11.2023 04:15;10.497,75;11.902,50;1.404,75;2.276,00
19.11.2023 04:15;19.11.2023 04:30;10.491,75;11.944,75;1.453,00;2.257,25
19.11.2023 04:30;19.11.2023 04:45;10.514,25;11.960,00;1.445,75;2.287,50
19.11.2023 04:45;19.11.2023 05:00;10.550,50;11.936,50;1.386,00;2.435,25
19.11.2023 05:00;19.11.2023 05:15;10.577,75;11.906,50;1.328,75;2.403,25
19.11.2023 05:15;19.11.2023 05:30;10.551,75;11.893,50;1.341,75;2.271,25
19.11.2023 05:30;19.11.2023 05:45;10.528,25;11.861,25;1.333,00;2.220,00
19.11.2023 05:45;19.11.2023 06:00;10.503,50;11.857,50;1.354,00;2.084,00
19.11.2023 06:00;19.11.2023 06:15;10.548,00;11.865,00;1.317,00;1.835,50
19.11.2023 06:15;19.11.2023 06:30;10.533,50;11.861,50;1.328,00;1.791,25
19.11.2023 06:30;19.11.2023 06:45;10.627,00;11.925,00;1.298,00;1.840,00
19.11.2023 06:45;19.11.2023 07:00;10.739,00;12.037,00;1.298,00;1.831,50
19.11.2023 07:00;19.11.2023 07:15;10.884,50;12.011,75;1.127,25;1.842,50
19.11.2023 07:15;19.11.2023 07:30;10.964,25;11.965,75;1.001,50;1.820,75
19.11.2023 07:30;19.11.2023 07:45;11.000,25;11.908,50;908,25;1.838,00
19.11.2023 07:45;19.11.2023 08:00;11.096,00;11.935,75;839,75;1.856,75
19.11.2023 08:00;19.11.2023 08:15;11.404,75;11.998,50;593,75;1.744,25
19.11.2023 08:15;19.11.2023 08:30;11.622,75;12.172,50;549,75;1.741,75
19.11.2023 08:30;19.11.2023 08:45;11.802,00;12.317,25;515,25;1.768,50
19.11.2023 08:45;19.11.2023 09:00;12.017,75;12.503,25;485,50;1.867,25
19.11.2023 09:00;19.11.2023 09:15;12.210,00;12.654,25;444,25;1.840,25
19.11.2023 09:15;19.11.2023 09:30;12.441,75;12.910,75;469,00;1.863,75
